date,ville,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,age,place,descr_dispo_secu,descr_grav
17059,7797,45.7667,4.88333,0,0,3,4,7,32,0,14,0
17618,7797,45.7667,4.88333,0,0,3,4,7,40,0,14,0
17699,723,45.75,4.96667,4,0,3,4,7,45,0,0,0
17854,7797,45.7667,4.88333,0,0,5,0,6,30,0,14,0
18731,7797,45.7667,4.88333,0,0,3,4,7,51,0,14,0
18902,3036,45.7416,4.876,0,0,3,4,7,25,1,14,0
19511,7797,45.7667,4.88333,0,0,3,4,7,27,0,14,0
19543,7797,45.7667,4.88333,0,0,3,4,7,39,0,14,0
19879,3036,45.7416,4.876,0,0,3,4,7,48,0,14,0
20099,7797,45.7667,4.88333,0,0,3,1,7,26,0,14,0
2250,2510,49.5,0.133333,0,0,3,4,7,61,0,14,0
2250,2510,49.5,0.133333,0,0,3,4,7,34,0,14,0
1443,2510,49.5,0.133333,1,0,3,4,6,47,0,14,0
348,6681,49.6667,1.28333,0,0,3,4,7,29,0,14,0
1273,4018,49.7333,1.45,1,0,5,4,6,27,0,7,0
2070,6302,49.4333,1.15,0,0,3,4,7,55,0,14,0
467,5702,49.4167,1.1,0,0,3,1,7,29,0,14,0
2106,2512,49.5167,1.03333,0,0,3,4,6,51,0,14,0
256,4127,49.4833,1.05,0,0,6,1,6,38,0,14,0
256,4127,49.4833,1.05,0,0,6,1,6,19,9,0,0
1598,3615,49.4667,1.08333,0,0,4,1,6,47,9,0,0
1598,3615,49.4667,1.08333,0,0,4,1,6,30,0,14,0
1460,5240,49.4333,1.08333,0,0,3,4,7,25,0,7,0
924,2529,49.4167,1.15,0,0,3,1,7,57,0,14,0
398,5240,49.4333,1.08333,0,0,3,4,6,63,0,14,0
27607,762,47.3167,5.01667,0,0,6,4,6,31,0,8,0
28570,762,47.3167,5.01667,4,0,3,4,7,58,0,7,0
28019,762,47.3167,5.01667,0,0,3,4,7,38,0,14,0
28098,4619,47.3333,4.96667,0,0,3,4,7,57,0,14,0
28133,2299,47.8333,4.36667,1,0,3,4,7,51,0,14,0
28764,762,47.3167,5.01667,0,0,6,1,7,47,0,14,0
28905,762,47.3167,5.01667,0,0,2,4,3,40,0,14,0
28755,762,47.3167,5.01667,4,0,6,0,7,41,0,7,0
29067,359,47.2833,5.0,0,0,2,4,3,46,0,14,0
28778,762,47.3167,5.01667,2,0,6,1,7,22,0,11,0
20584,3032,45.754,4.8053,0,0,3,4,7,87,0,14,0
20923,7797,45.7667,4.88333,1,0,3,4,7,49,0,14,0
21321,7797,45.7667,4.88333,0,0,6,4,7,54,0,14,0
22068,7495,45.6833,4.88333,0,0,3,4,7,63,0,14,0
22104,7797,45.7667,4.88333,0,0,3,4,7,58,0,14,0
22144,7797,45.7667,4.88333,0,0,3,4,7,50,0,14,0
27713,4570,47.7167,6.73333,0,0,5,0,6,62,0,14,0
11554,723,45.75,4.96667,0,0,3,4,7,40,0,14,0
22252,7626,47.2167,2.08333,0,0,3,4,7,38,0,14,0
27766,5402,49.0,2.38333,4,0,3,4,7,36,0,14,0
24310,5402,49.0,2.38333,0,0,3,4,7,39,0,14,0
23671,5039,49.25,4.03333,0,0,3,4,7,32,0,14,0
24563,5039,49.25,4.03333,0,0,3,4,7,60,0,14,0
28641,4790,47.6833,6.05,0,0,6,1,6,49,0,14,0
25121,5039,49.25,4.03333,0,0,6,4,6,32,0,14,0
28142,1076,49.0167,1.15,0,0,3,3,7,47,0,14,0
20893,7122,48.85,2.65,0,0,3,0,7,33,0,14,0
22292,351,48.8833,2.6,0,0,3,4,7,19,0,14,0
22292,351,48.8833,2.6,0,0,3,4,7,62,0,8,0
21560,4318,48.7667,2.66667,0,0,3,1,7,30,0,14,0
21404,534,48.8167,3.08333,0,0,3,4,7,35,0,14,0
20492,534,48.8167,3.08333,0,0,3,4,7,23,0,14,0
24650,3370,48.5333,2.66667,4,0,3,4,7,40,0,14,0
23574,3370,48.5333,2.66667,0,0,3,4,7,45,0,8,0
23571,3349,48.95,2.86667,4,0,3,4,7,58,0,14,0
23696,4318,48.7667,2.66667,0,0,5,4,7,50,0,14,0
23947,7758,48.9333,2.61667,6,0,3,0,7,16,0,6,0
22730,925,48.8167,2.61667,0,0,0,4,6,56,0,14,0
23432,7122,48.85,2.65,0,0,3,4,7,27,3,14,0
23432,7122,48.85,2.65,0,0,3,4,7,24,0,14,0
23432,7122,48.85,2.65,0,0,3,4,7,27,1,14,0
23432,7122,48.85,2.65,0,0,3,4,7,24,4,14,0
26286,2074,48.95,3.13333,0,0,6,4,6,37,0,7,0
25456,3708,48.8667,2.75,0,0,3,4,7,43,0,14,0
26582,351,48.8833,2.6,0,0,3,2,7,54,0,14,0
27044,3349,48.95,2.86667,5,0,6,4,6,25,0,14,0
25789,4318,48.7667,2.66667,0,0,3,1,7,36,0,0,0
28655,4107,48.85,2.63333,0,0,3,4,7,23,0,0,0
28091,699,49.05,2.68333,0,0,3,0,7,39,0,14,0
29325,3840,48.6,2.88333,0,0,3,1,7,60,0,14,0
28109,351,48.8833,2.6,0,0,3,4,7,33,0,14,0
29091,351,48.8833,2.6,0,0,5,2,6,37,0,14,0
27743,351,48.8833,2.6,0,0,5,1,6,37,0,14,0
27707,3349,48.95,2.86667,1,0,6,4,6,15,1,14,0
27707,3349,48.95,2.86667,1,0,6,4,6,36,0,14,0
27900,3601,47.5,0.783333,0,0,5,1,6,27,0,14,0
27764,1954,47.35,0.666667,0,0,3,4,6,36,0,14,0
28283,5874,48.5167,-2.78333,0,0,3,1,6,23,0,14,0
27910,7204,48.4906,1.26195,0,0,4,1,7,80,0,14,0
27701,5874,48.5167,-2.78333,0,0,3,4,7,21,0,14,0
27489,4326,48.7667,-3.05,0,0,3,1,6,44,0,14,0
29494,4952,48.4667,-2.08333,0,0,5,1,6,37,0,14,0
29206,7196,48.7,-3.56667,0,0,4,4,6,66,0,14,0
28897,5874,48.5167,-2.78333,0,0,2,4,6,73,0,14,0
27808,4326,48.7667,-3.05,0,0,3,4,7,54,0,14,0
28309,5874,48.5167,-2.78333,0,0,3,4,7,81,0,14,0
28322,5874,48.5167,-2.78333,0,0,3,4,6,27,0,14,0
22881,3037,45.7369,4.8925,0,0,6,0,7,29,0,14,0
22926,3031,45.7597,4.8112,0,0,4,4,6,21,0,14,0
23034,3031,45.7597,4.8112,2,0,5,4,6,45,0,11,0
23092,3037,45.7369,4.8925,0,0,6,4,7,56,0,14,0
23454,3034,45.7464,4.836,4,0,3,4,7,34,0,8,0
23454,3034,45.7464,4.836,4,0,3,4,7,51,0,8,0
23554,3034,45.7464,4.836,0,0,3,1,7,43,0,14,0
23906,3031,45.7597,4.8112,0,0,3,4,7,62,0,14,0
24711,3031,45.7597,4.8112,0,0,3,4,7,63,0,1,0
22344,2963,45.8667,4.68333,0,0,3,4,7,81,0,14,0
23577,7522,45.65,4.81667,0,0,7,4,7,48,0,7,0
24312,5107,45.8214,4.89833,0,0,3,4,7,45,0,7,0
23347,3030,45.7673,4.8317,0,0,3,4,7,52,0,7,0
23426,3470,45.7672,5.00333,2,0,3,4,7,17,0,11,0
24366,3035,45.7487,4.8525,0,0,3,1,7,20,0,14,0
24366,3035,45.7487,4.8525,0,0,3,1,7,20,2,14,0
22567,3036,45.7416,4.876,0,0,3,4,7,66,0,14,0
23437,7797,45.7667,4.88333,0,0,3,4,7,23,0,14,0
24001,3035,45.7487,4.8525,0,0,3,1,7,41,0,14,0
24976,7797,45.7667,4.88333,0,0,3,4,7,35,0,14,0
24999,3035,45.7487,4.8525,0,0,3,4,7,63,0,14,0
23728,7797,45.7667,4.88333,0,0,3,4,7,32,0,14,0
24324,3035,45.7487,4.8525,0,0,3,4,7,18,0,14,0
24023,7797,45.7667,4.88333,4,0,3,4,7,38,0,2,0
22313,7797,45.7667,4.88333,0,0,3,1,7,29,0,14,0
22973,3036,45.7416,4.876,0,0,5,4,6,54,0,0,0
23297,7797,45.7667,4.88333,0,0,5,3,6,37,0,14,0
22925,3035,45.7487,4.8525,0,0,4,4,6,44,0,14,0
22915,7797,45.7667,4.88333,2,0,5,1,6,40,0,11,0
19778,3937,47.75,7.33333,0,0,3,4,7,89,0,14,0
19635,3937,47.75,7.33333,0,0,3,4,7,42,0,14,0
21854,3937,47.75,7.33333,0,0,3,1,7,43,0,14,0
19969,4172,47.95,7.38333,0,0,3,4,7,39,0,14,0
20297,2777,48.2667,7.28333,0,0,3,4,7,43,0,14,0
21800,3937,47.75,7.33333,0,0,3,4,7,19,0,14,0
27113,4839,43.7,3.86667,0,0,3,0,7,80,0,8,3
27841,5421,47.5333,-2.76667,0,1,5,3,6,27,0,14,3
1165,4183,49.55,0.116667,0,1,3,4,7,68,1,14,3
27854,269,47.1833,5.3,0,1,3,3,7,31,0,14,3
27394,2536,44.3833,1.45,0,1,5,0,6,18,0,14,3
28841,681,49.2862,1.37195,0,1,6,4,6,49,0,14,3
27514,174,49.3167,0.55,0,1,5,4,6,18,0,14,3
21064,1226,48.4,2.7,0,1,3,4,0,22,0,8,3
22761,481,49.007,2.97528,0,1,5,4,6,46,0,14,3
20088,2797,47.4667,7.31667,2,1,3,0,7,44,0,4,3
23861,1882,47.5667,7.31667,0,1,6,3,6,21,0,14,3
24882,4064,47.9833,7.4,0,1,3,4,7,31,0,8,3
27765,5783,44.0333,3.66667,0,1,5,4,6,46,0,14,3
27871,5506,46.1167,6.33333,0,1,3,4,7,24,0,14,3
18469,6776,50.6167,2.55,2,1,3,4,7,46,0,11,3
15869,6827,50.3,2.76667,0,1,3,2,7,47,0,8,3
16006,2653,50.4333,2.83333,1,1,3,4,7,38,0,14,3
20807,7614,50.9333,2.08333,0,1,4,1,6,22,0,14,3
25616,2852,48.45,-4.06667,0,1,5,3,6,76,0,8,3
27271,5650,48.4,-4.08333,0,1,4,3,6,18,0,14,3
2352,4869,49.7333,0.85,0,1,2,4,3,49,0,14,3
27584,933,45.9,3.21667,0,1,3,3,7,53,0,8,3
10924,3578,49.25,-0.683333,0,1,3,4,7,61,0,14,3
25128,981,48.5667,7.56667,0,1,3,4,6,27,0,14,3
26947,5207,48.8439,8.05417,0,1,5,3,6,62,0,8,3
26525,5533,48.2667,7.45,0,1,6,3,7,17,9,0,3
5899,2806,49.6167,0.933333,0,1,3,3,7,20,0,8,3
27196,4591,48.5333,-2.78333,1,0,3,4,7,84,9,10,3
26553,5874,48.5167,-2.78333,0,0,7,4,7,89,9,10,3
28100,359,47.2833,5.0,2,0,3,4,6,31,0,11,3
22292,351,48.8833,2.6,2,0,3,4,7,20,0,3,3
22292,351,48.8833,2.6,2,0,3,4,7,22,0,3,3
25630,5476,48.5667,2.58333,0,0,6,1,6,28,9,0,3
29660,4952,48.4667,-2.08333,2,0,3,4,7,62,9,10,3
24642,3262,43.2735,5.4313,2,0,3,4,7,81,9,0,2
27016,3261,43.3006,5.4004,0,0,3,1,7,19,0,7,2
25043,3262,43.2735,5.4313,0,0,3,1,7,32,0,8,2
26043,3265,43.337,5.3607,0,0,3,4,6,45,0,14,2
27567,3258,43.2827,5.3576,2,0,3,3,7,47,0,11,2
28803,3256,43.2901,5.3751,2,0,3,4,7,38,0,11,2
29262,3254,43.2957,5.3813,0,0,3,1,6,22,3,14,2
28047,5450,44.125,3.75833,0,0,5,1,6,86,9,0,2
22445,5608,43.4,3.68333,0,0,3,4,7,86,1,0,2
24812,3772,43.6,3.88333,0,0,3,4,7,4,9,0,2
24333,3772,43.6,3.88333,2,0,3,4,7,33,0,11,2
24321,3772,43.6,3.88333,2,0,3,4,7,35,0,11,2
23964,3772,43.6,3.88333,0,0,3,4,7,90,9,0,2
24571,3772,43.6,3.88333,2,0,3,4,7,20,9,0,2
24571,3772,43.6,3.88333,2,0,3,4,7,51,0,11,2
26044,3772,43.6,3.88333,0,0,3,4,7,76,9,0,2
27446,5608,43.4,3.68333,0,0,3,4,7,57,9,0,2
27564,3772,43.6,3.88333,2,0,3,1,7,30,0,11,2
28856,3772,43.6,3.88333,2,0,3,3,7,14,9,0,2
29088,5608,43.4,3.68333,0,0,5,1,7,88,9,0,2
28770,3772,43.6,3.88333,0,0,3,1,7,50,0,14,2
28770,3772,43.6,3.88333,0,0,3,1,7,47,9,0,2
28906,5608,43.4,3.68333,0,0,3,4,7,83,9,0,2
29271,3772,43.6,3.88333,0,0,5,4,6,81,9,0,2
811,3036,45.7416,4.876,0,0,3,4,7,39,9,0,2
1491,3036,45.7416,4.876,4,0,5,1,6,25,9,0,2
17554,398,49.2667,2.36667,0,0,3,4,7,11,9,0,2
17989,398,49.2667,2.36667,0,0,3,4,7,67,9,0,2
17846,91,49.6333,2.3,2,0,3,4,7,48,0,11,2
19524,91,49.6333,2.3,0,0,3,4,7,69,0,14,2
12518,3470,45.7672,5.00333,0,0,3,4,6,77,9,0,2
26325,4442,48.8333,-3.36667,0,0,3,1,7,59,0,14,2
29380,4951,47.7833,-3.41667,0,1,0,4,8,57,0,14,2
29180,2370,47.8333,-3.16667,1,1,0,3,8,32,0,7,2
29167,5880,48.0333,-3.35,0,1,3,3,7,33,0,8,2
25667,3002,46.7,0.95,0,1,3,4,7,44,0,7,2
25527,6610,46.4583,1.675,0,1,6,1,7,32,0,14,2
1683,2510,49.5,0.133333,0,1,3,0,7,21,2,8,2
1165,4183,49.55,0.116667,0,1,3,4,7,81,0,14,2
1165,4183,49.55,0.116667,0,1,3,4,7,77,1,14,2
1165,4183,49.55,0.116667,0,1,3,4,7,37,0,14,2
1188,1841,49.5167,1.08333,0,1,3,3,6,42,0,14,2
23227,399,47.4,6.13333,2,1,1,3,6,38,0,11,2
24553,4103,47.5667,5.95,0,1,3,4,7,45,0,7,2
25726,6631,44.7448,1.49056,0,1,3,4,7,77,0,14,2
27946,2551,49.3833,0.566667,2,1,6,3,6,25,0,11,2
29675,64,49.35,0.816667,0,1,3,3,7,26,0,14,2
29361,5821,49.15,1.33333,0,1,0,3,8,24,0,14,2
29596,107,49.2,0.716667,0,1,3,4,6,18,0,14,2
20930,1226,48.4,2.7,2,1,3,4,7,33,0,11,2
22244,2863,48.8333,2.61667,2,1,3,4,7,33,0,11,2
22317,7758,48.9333,2.61667,2,1,1,0,7,47,0,11,2
26632,2737,48.7333,2.61667,2,1,3,4,7,57,9,0,2
20679,632,48.8333,2.66667,0,1,3,3,7,29,0,14,2
20673,5259,49.0667,2.71667,0,1,3,3,7,24,0,7,2
21772,3331,49.0667,3.03333,0,1,3,3,7,51,0,14,2
21760,3853,48.7833,2.91667,2,1,3,3,7,37,0,11,2
24718,1612,48.3167,2.7,0,1,3,4,7,50,0,14,2
25665,5259,49.0667,2.71667,0,1,3,4,6,83,0,14,2
25917,2844,49.0167,3.03333,2,1,3,3,7,48,0,11,2
25171,3370,48.5333,2.66667,0,1,5,3,6,37,9,0,2
26353,436,48.8333,2.66667,0,1,4,0,6,59,0,14,2
27943,5696,47.2333,0.7,0,1,5,3,6,36,0,14,2
27776,4595,48.4167,-2.45,0,1,5,4,6,52,1,14,2
24364,5945,46.0333,4.56667,0,1,3,3,7,47,0,14,2
22433,5949,45.5167,4.85,0,1,3,0,7,78,0,14,2
22906,5972,45.8,4.8,2,1,3,3,7,50,0,11,2
22992,2406,45.6167,4.5,0,1,6,4,6,44,0,7,2
23068,1150,45.6667,4.85,1,1,6,4,6,49,0,14,2
22697,3036,45.7416,4.876,0,1,3,1,7,26,9,0,2
23795,723,45.75,4.96667,0,1,3,4,7,37,0,14,2
23763,3037,45.7369,4.8925,2,1,5,1,7,25,0,11,2
22035,3937,47.75,7.33333,0,1,3,3,7,32,0,7,2
20462,5453,47.7833,7.36667,0,1,3,3,7,24,0,14,2
28176,6332,48.4333,1.31667,0,1,5,3,6,42,0,14,2
29336,575,48.45,1.25,0,1,3,4,7,43,0,14,2
28814,4045,48.2667,1.88333,1,1,2,4,3,48,0,14,2
29159,7183,48.2333,1.86667,0,1,2,3,3,23,0,14,2
27666,5693,48.8333,1.36667,0,1,5,3,6,42,0,14,2
27558,7304,44.0167,4.41667,0,1,3,3,7,38,0,14,2
27921,3774,43.85,4.15,0,1,3,3,7,44,0,8,2
28462,6637,44.05,4.43333,6,1,8,4,7,63,0,4,2
25381,7273,47.8167,7.16667,0,1,6,4,6,48,0,14,2
27944,2495,45.95,6.43333,0,1,0,3,8,39,0,14,2
28717,1415,47.9667,7.6,0,1,5,4,6,41,0,14,2
29462,5453,47.7833,7.36667,1,1,3,0,8,41,0,14,2
17826,1783,50.45,2.65,0,1,3,4,7,32,0,14,2
19363,2775,50.7833,1.93333,2,1,7,4,7,32,0,11,2
17418,1699,50.8833,1.85,0,1,3,4,7,23,0,14,2
18481,4149,50.4167,2.98333,0,1,3,4,7,47,0,14,2
18481,4149,50.4167,2.98333,0,1,3,4,7,21,0,14,2
18612,5381,50.9333,1.75,2,1,3,4,7,27,0,11,2
19256,841,50.5167,2.83333,1,1,3,0,7,33,0,14,2
18707,835,50.4333,2.98333,0,1,3,4,7,46,0,14,2
18494,2784,50.4167,2.76667,2,1,3,0,7,47,0,11,2
16218,5428,50.2333,3.1,0,1,3,4,7,72,0,14,2
15675,2285,50.15,2.95,0,1,3,4,7,34,0,14,2
15769,117,50.4812,2.54778,2,1,3,4,7,38,0,11,2
20895,381,50.5333,2.56667,0,1,3,0,7,36,0,14,2
20895,381,50.5333,2.56667,0,1,3,0,7,66,1,14,2
19621,637,50.3834,2.28167,0,1,3,4,7,76,0,14,2
21951,6614,50.3833,2.33333,2,1,3,3,7,52,0,11,2
29540,6399,48.5833,-3.83333,0,1,3,4,6,73,0,14,2
3737,1137,49.4833,1.75,0,1,3,3,7,45,0,14,2
3662,1508,49.65,0.366667,0,1,3,1,7,25,0,14,2
3840,2806,49.6167,0.933333,0,1,5,4,6,27,0,14,2
3901,7421,49.4903,0.684722,2,1,3,0,7,33,0,11,2
3602,2529,49.4167,1.15,0,1,5,2,1,41,0,7,2
11470,2368,49.3167,-0.366667,0,1,1,3,7,43,0,7,2
11724,4293,49.1833,0.216667,2,1,3,4,7,47,1,11,2
11753,2339,48.8833,-1.0,2,1,3,4,7,28,0,11,2
27941,7351,50.35,3.53333,0,1,3,3,7,49,9,0,2
27941,7351,50.35,3.53333,0,1,3,3,7,61,0,14,2
28143,732,50.3333,3.38333,2,1,4,4,6,59,0,11,2
26521,7361,45.4583,6.10833,0,1,3,1,7,38,0,8,2
28237,6801,45.6333,6.3,0,1,3,4,7,77,0,14,2
29373,3635,45.6167,6.28333,0,1,3,4,7,42,0,14,2
25883,1047,49.3833,-1.41667,0,1,3,0,7,19,1,14,2
8162,1775,49.6,0.266667,0,1,3,0,7,20,0,14,2
8718,6232,49.65,0.166667,2,1,3,4,7,23,0,11,2
9776,1982,49.4333,0.816667,2,1,3,4,7,29,0,11,2
25268,5874,48.5167,-2.78333,0,0,3,1,7,44,9,10,2
25564,2369,48.5,-2.71667,4,0,3,4,7,77,9,10,2
13365,7797,45.7667,4.88333,2,0,3,4,7,35,0,11,2
13540,723,45.75,4.96667,0,0,3,4,7,16,9,0,2
14787,723,45.75,4.96667,0,0,3,4,7,29,9,0,2
15896,7797,45.7667,4.88333,0,0,3,4,7,57,9,0,2
20428,7797,45.7667,4.88333,2,0,3,4,7,64,9,0,2
20774,3030,45.7673,4.8317,4,0,3,4,7,83,9,0,2
21108,6034,45.7,4.86667,0,0,3,4,7,29,9,0,2
21648,3037,45.7369,4.8925,0,0,3,4,7,7,9,0,2
21924,7797,45.7667,4.88333,0,0,3,4,7,12,9,0,2
27698,7394,47.6667,-2.75,0,0,3,4,7,83,9,0,2
27513,7394,47.6667,-2.75,0,0,3,4,7,58,9,0,2
27561,7394,47.6667,-2.75,2,0,5,3,6,19,9,0,2
29381,4671,47.9667,-2.96667,0,0,0,4,8,80,0,14,2
29554,7394,47.6667,-2.75,2,0,5,0,6,43,0,11,2
19627,3036,45.7416,4.876,2,0,3,4,7,60,9,0,2
522,2510,49.5,0.133333,0,0,3,1,7,52,9,0,2
1111,2510,49.5,0.133333,2,0,3,1,7,17,0,11,2
2250,2510,49.5,0.133333,0,0,3,4,7,50,9,0,2
1443,2510,49.5,0.133333,1,0,3,4,6,80,9,0,2
2070,6302,49.4333,1.15,0,0,3,4,7,75,9,0,2
2070,6302,49.4333,1.15,0,0,3,4,7,43,9,0,2
467,5702,49.4167,1.1,0,0,3,1,7,18,9,0,2
256,4127,49.4833,1.05,0,0,6,1,6,3,9,0,2
1460,5240,49.4333,1.08333,0,0,3,4,7,16,9,0,2
427,1562,49.35,1.0,0,0,0,4,7,28,2,14,2
427,1562,49.35,1.0,0,0,0,4,7,22,2,14,2
612,5240,49.4333,1.08333,2,0,3,1,7,49,0,11,2
28570,762,47.3167,5.01667,4,0,3,4,7,14,9,0,2
28161,4812,47.2667,4.55,0,0,3,1,7,48,0,14,2
28504,1897,47.5167,5.1,1,0,3,1,7,34,0,14,2
28755,762,47.3167,5.01667,4,0,6,0,7,60,9,0,2
28778,762,47.3167,5.01667,2,0,6,1,7,33,9,0,2
20584,3032,45.754,4.8053,0,0,3,4,7,89,1,14,2
22068,7495,45.6833,4.88333,0,0,3,4,7,22,9,0,2
24523,3230,47.2833,5.76667,2,0,3,1,7,19,0,4,2
11554,723,45.75,4.96667,2,0,3,4,7,20,0,11,2
22252,7626,47.2167,2.08333,0,0,3,4,7,70,9,0,2
24310,5402,49.0,2.38333,0,0,3,4,7,11,9,0,2
12540,7543,48.7167,1.36667,0,0,5,4,6,24,0,14,2
20657,3769,48.8333,3.43333,0,0,3,1,7,18,0,14,2
24650,3370,48.5333,2.66667,4,0,3,4,7,82,9,0,2
23574,3370,48.5333,2.66667,0,0,3,4,7,60,9,0,2
24097,1226,48.4,2.7,0,0,5,4,6,34,0,14,2
24097,1226,48.4,2.7,0,0,5,4,6,12,9,0,2
23696,4318,48.7667,2.66667,0,0,5,4,7,7,9,0,2
24760,698,48.5153,2.63445,0,0,3,1,7,50,9,0,2
22730,925,48.8167,2.61667,0,0,0,4,6,40,9,0,2
25034,5018,48.85,3.23333,0,0,5,1,6,28,0,7,2
25456,3708,48.8667,2.75,0,0,3,4,7,70,9,0,2
26582,351,48.8833,2.6,0,0,3,2,7,13,9,0,2
25691,3370,48.5333,2.66667,2,0,3,1,7,54,0,11,2
27044,3349,48.95,2.86667,5,0,6,4,6,14,9,0,2
25630,5476,48.5667,2.58333,0,0,6,1,6,27,9,0,2
25789,4318,48.7667,2.66667,0,0,3,1,7,53,9,0,2
28655,4107,48.85,2.63333,0,0,3,4,7,57,9,0,2
28109,351,48.8833,2.6,0,0,3,4,7,77,9,0,2
27707,3349,48.95,2.86667,1,0,6,4,6,27,9,0,2
27533,7160,47.3833,0.683333,0,0,3,4,7,70,0,14,2
28283,5874,48.5167,-2.78333,0,0,3,1,6,59,9,10,2
28066,5874,48.5167,-2.78333,0,0,3,1,6,71,9,10,2
27996,5874,48.5167,-2.78333,2,0,3,1,6,27,0,11,2
27489,4326,48.7667,-3.05,0,0,3,1,6,62,9,10,2
29494,4952,48.4667,-2.08333,0,0,5,1,6,76,9,10,2
27808,4326,48.7667,-3.05,0,0,3,4,7,83,9,10,2
23092,3037,45.7369,4.8925,2,0,6,4,7,34,0,11,2
22904,5107,45.8214,4.89833,2,0,3,1,7,26,0,11,2
22315,3029,45.764,4.8357,0,0,3,1,7,25,9,0,2
22973,3036,45.7416,4.876,0,0,5,4,6,42,9,0,2
22848,3036,45.7416,4.876,2,0,3,4,7,19,0,11,2
19994,7272,47.55,7.16667,2,0,3,4,7,36,0,11,2
19969,4172,47.95,7.38333,6,0,3,4,7,82,0,4,2
24178,3267,43.3635,5.3713,0,0,5,1,6,51,0,14,1
23643,3262,43.2735,5.4313,2,0,3,1,7,19,0,3,1
23625,3259,43.2711,5.3655,2,0,3,4,7,16,0,3,1
23733,3262,43.2735,5.4313,2,0,3,4,7,35,0,11,1
23981,3254,43.2957,5.3813,2,0,3,4,7,34,1,3,1
23092,7863,43.4667,5.25,0,0,7,4,7,75,9,0,1
26975,3252,43.3,5.38,2,0,3,4,7,37,0,11,1
26894,3257,43.288,5.3724,2,0,3,4,7,19,0,11,1
27095,3259,43.2711,5.3655,0,0,3,4,7,42,0,14,1
27016,3261,43.3006,5.4004,0,0,3,1,7,19,2,14,1
27016,3261,43.3006,5.4004,0,0,3,1,7,21,3,14,1
27016,3261,43.3006,5.4004,0,0,3,1,7,20,1,14,1
25521,3256,43.2901,5.3751,2,0,3,1,7,37,0,11,1
27365,3262,43.2735,5.4313,0,0,3,1,7,23,0,14,1
27365,3262,43.2735,5.4313,0,0,3,1,7,20,1,14,1
26635,3256,43.2901,5.3751,2,0,3,4,7,39,0,11,1
25849,3260,43.2449,5.3993,0,0,3,1,7,17,9,0,1
25741,3259,43.2711,5.3655,2,0,3,4,7,16,9,0,1
27452,3252,43.3,5.38,2,0,3,4,7,52,0,11,1
28256,7863,43.4667,5.25,0,0,3,1,7,66,9,0,1
27537,7863,43.4667,5.25,0,0,3,4,7,53,9,0,1
28442,3256,43.2901,5.3751,0,0,3,1,7,28,1,14,1
28442,3256,43.2901,5.3751,0,0,3,1,7,30,0,14,1
28632,3258,43.2827,5.3576,0,0,3,1,7,18,0,14,1
29496,3266,43.315,5.3731,0,0,3,0,7,4,9,0,1
29172,3257,43.288,5.3724,2,0,3,1,7,24,0,11,1
27497,3262,43.2735,5.4313,2,0,3,4,7,27,0,11,1
27887,3257,43.288,5.3724,0,0,3,4,7,27,0,14,1
28457,3262,43.2735,5.4313,2,0,3,4,7,37,1,11,1
29262,3254,43.2957,5.3813,0,0,3,1,6,33,1,14,1
29262,3254,43.2957,5.3813,0,0,3,1,6,31,0,14,1
29262,3254,43.2957,5.3813,0,0,3,1,6,26,0,14,1
24812,3772,43.6,3.88333,0,0,3,4,7,45,9,0,1
22648,3772,43.6,3.88333,4,0,3,4,7,74,9,0,1
24716,3772,43.6,3.88333,4,0,3,4,7,25,9,0,1
23922,3772,43.6,3.88333,2,0,3,1,7,19,0,11,1
24084,3772,43.6,3.88333,0,0,5,1,6,33,9,0,1
25323,3772,43.6,3.88333,0,0,3,4,7,31,9,0,1
25211,3772,43.6,3.88333,0,0,3,4,7,63,9,0,1
25700,3772,43.6,3.88333,0,0,3,1,7,31,2,14,1
25700,3772,43.6,3.88333,0,0,3,1,7,27,0,14,1
25700,3772,43.6,3.88333,0,0,3,1,7,40,1,14,1
27102,3772,43.6,3.88333,2,0,3,4,7,42,9,0,1
27564,3772,43.6,3.88333,2,0,3,1,7,20,9,0,1
27564,3772,43.6,3.88333,2,0,3,1,7,53,0,3,1
27490,2997,43.6833,4.13333,2,0,3,4,7,16,0,11,1
28651,3772,43.6,3.88333,0,0,7,4,7,74,9,0,1
28758,3772,43.6,3.88333,2,0,3,4,7,32,9,0,1
27821,3772,43.6,3.88333,2,0,3,1,7,32,0,11,1
770,7797,45.7667,4.88333,2,0,1,1,8,21,0,11,1
7800,3036,45.7416,4.876,2,0,3,4,7,22,9,0,1
19048,176,49.5667,2.3,0,0,3,4,7,1,9,0,1
19487,91,49.6333,2.3,0,0,3,1,7,22,0,14,1
26159,3610,43.8833,-0.5,0,0,3,4,7,33,9,0,1
11600,7797,45.7667,4.88333,0,0,3,1,7,20,1,14,1
12109,3036,45.7416,4.876,0,0,3,4,7,8,9,0,1
12689,7797,45.7667,4.88333,2,0,3,4,7,22,0,11,1
13134,7797,45.7667,4.88333,2,0,3,4,7,18,4,11,1
13134,7797,45.7667,4.88333,2,0,3,4,7,24,0,11,1
29369,2915,47.75,-3.36667,0,1,6,3,6,25,9,0,1
25390,3860,46.6167,1.6,0,1,3,4,7,44,0,14,1
27301,6424,46.8,1.63333,0,1,3,4,6,25,3,14,1
